"Date","Price","Open","High","Low","Vol.","Change %"
"01/06/2021","2.5631","2.5763","2.5838","2.5720","","-0.02%"
"01/05/2021","2.5636","2.5589","2.5782","2.5570","","0.74%"
"01/04/2021","2.5448","2.5511","2.5654","2.5506","","0.06%"
"01/01/2021","2.5434","2.5392","2.5626","2.5339","","0.46%"
"12/31/2020","2.5317","2.5343","2.5600","2.5313","","0.12%"
"12/30/2020","2.5286","2.5624","2.5674","2.5310","","-0.99%"
"12/29/2020","2.5538","2.5563","2.5643","2.5563","","0.18%"
"12/28/2020","2.5493","2.5796","2.5810","2.5489","","-1.17%"
"12/25/2020","2.5796","2.5796","2.5796","2.5796","","0.10%"
"12/24/2020","2.5771","2.5780","2.5880","2.5731","","0.09%"
"12/23/2020","2.5749","2.5625","2.5831","2.5582","","0.62%"
"12/22/2020","2.5590","2.5429","2.5643","2.5423","","0.98%"
"12/21/2020","2.5341","2.5519","2.5559","2.5363","","-0.55%"
"12/18/2020","2.5482","2.5445","2.5563","2.5415","","0.30%"
"12/17/2020","2.5405","2.5401","2.5500","2.5345","","0.11%"
"12/16/2020","2.5377","2.5424","2.5466","2.5380","","-0.02%"
"12/15/2020","2.5381","2.5403","2.5431","2.5377","","0.02%"
"12/14/2020","2.5377","2.5313","2.5459","2.5313","","0.39%"
"12/11/2020","2.5278","2.5206","2.5361","2.5205","","0.34%"
"12/10/2020","2.5193","2.5201","2.5254","2.5166","","0.09%"
"12/09/2020","2.5170","2.5274","2.5358","2.5199","","-0.28%"
"12/08/2020","2.5241","2.5254","2.5357","2.5196","","0.08%"
"12/07/2020","2.5221","2.5154","2.5278","2.5154","","0.33%"
"12/04/2020","2.5138","2.5181","2.5269","2.5099","","-0.04%"
"12/03/2020","2.5149","2.5205","2.5233","2.5123","","0.03%"
"12/02/2020","2.5142","2.5313","2.5322","2.5161","","-0.57%"
"12/01/2020","2.5286","2.5099","2.5320","2.5082","","0.89%"
"11/30/2020","2.5064","2.5063","2.5194","2.5027","","0.09%"
"11/27/2020","2.5042","2.5069","2.5094","2.4987","","0.01%"
"11/26/2020","2.5040","2.5172","2.5181","2.5024","","-0.42%"
"11/25/2020","2.5146","2.5092","2.5189","2.5061","","0.48%"
"11/24/2020","2.5027","2.4958","2.5125","2.4955","","0.36%"
"11/23/2020","2.4936","2.4980","2.5103","2.4947","","-0.08%"
"11/20/2020","2.4956","2.4948","2.5015","2.4902","","0.04%"
"11/19/2020","2.4946","2.4851","2.4997","2.4841","","0.15%"
"11/18/2020","2.4909","2.4867","2.4938","2.4829","","0.24%"
"11/17/2020","2.4849","2.4897","2.4970","2.4759","","-0.02%"
"11/16/2020","2.4855","2.4755","2.4885","2.4753","","0.44%"
"11/13/2020","2.4745","2.4725","2.4793","2.4695","","0.15%"
"11/12/2020","2.4709","2.4795","2.4825","2.4688","","-0.27%"
"11/11/2020","2.4777","2.4839","2.4882","2.4768","","-0.22%"
"11/10/2020","2.4832","2.4948","2.4950","2.4776","","-0.32%"
"11/09/2020","2.4912","2.4937","2.5055","2.4873","","-0.08%"
"11/06/2020","2.4933","2.4919","2.4966","2.4828","","-0.05%"
"11/05/2020","2.4946","2.4812","2.4958","2.4781","","0.67%"
"11/04/2020","2.4781","2.4713","2.4806","2.4602","","0.36%"
"11/03/2020","2.4692","2.4794","2.4852","2.4700","","-0.24%"
"11/02/2020","2.4752","2.4720","2.4834","2.4706","","0.19%"
"10/30/2020","2.4705","2.4801","2.4829","2.4671","","-0.25%"
"10/29/2020","2.4768","2.4832","2.4929","2.4731","","-0.28%"
"10/28/2020","2.4838","2.5032","2.5034","2.4818","","-0.78%"
"10/27/2020","2.5032","2.4934","2.5048","2.4899","","0.48%"
"10/26/2020","2.4912","2.4966","2.5052","2.4873","","-0.17%"
"10/23/2020","2.4954","2.5020","2.5113","2.4950","","-0.26%"
"10/22/2020","2.5020","2.5014","2.5082","2.4957","","-0.04%"
"10/21/2020","2.5031","2.5129","2.5159","2.4978","","-0.34%"
"10/20/2020","2.5116","2.5139","2.5155","2.5087","","-0.04%"
"10/19/2020","2.5126","2.5090","2.5157","2.5084","","0.20%"
"10/16/2020","2.5076","2.5141","2.5161","2.5089","","-0.17%"
"10/15/2020","2.5119","2.5203","2.5260","2.5101","","-0.33%"
"10/14/2020","2.5201","2.5124","2.5241","2.5102","","0.37%"
"10/13/2020","2.5109","2.5115","2.5175","2.5079","","0.01%"
"10/12/2020","2.5107","2.5234","2.5234","2.5090","","-0.46%"
"10/09/2020","2.5223","2.5129","2.5250","2.5127","","0.41%"
"10/08/2020","2.5119","2.5154","2.5169","2.5101","","-0.10%"
"10/07/2020","2.5143","2.5082","2.5187","2.5073","","0.06%"
"10/06/2020","2.5127","2.5269","2.5269","2.5129","","-0.50%"
"10/05/2020","2.5252","2.5173","2.5280","2.5162","","0.38%"
"10/02/2020","2.5157","2.5259","2.5259","2.5127","","-0.35%"
"10/01/2020","2.5245","2.5138","2.5336","2.5133","","0.46%"
"09/30/2020","2.5129","2.5095","2.5162","2.5022","","0.15%"
"09/29/2020","2.5092","2.5117","2.5249","2.5071","","-0.80%"
"09/28/2020","2.5294","2.5148","2.5352","2.5080","","0.65%"
"09/25/2020","2.5129","2.5051","2.5192","2.5031","","0.35%"
"09/24/2020","2.5041","2.5129","2.5143","2.4987","","-0.28%"
"09/23/2020","2.5112","2.5220","2.5220","2.5120","","-0.35%"
"09/22/2020","2.5201","2.5211","2.5261","2.5169","","-0.01%"
"09/21/2020","2.5203","2.5227","2.5330","2.5186","","-0.06%"
"09/18/2020","2.5217","2.5126","2.5361","2.5126","","0.35%"
"09/17/2020","2.5129","2.5148","2.5155","2.5059","","-0.03%"
"09/16/2020","2.5136","2.5056","2.5176","2.5027","","0.41%"
"09/15/2020","2.5034","2.5107","2.5154","2.4995","","-0.24%"
"09/14/2020","2.5095","2.5108","2.5141","2.5025","","-0.07%"
"09/11/2020","2.5112","2.5157","2.5157","2.5058","","-0.14%"
"09/10/2020","2.5146","2.5154","2.5247","2.5102","","0.01%"
"09/09/2020","2.5143","2.4978","2.5154","2.4951","","0.65%"
"09/08/2020","2.4980","2.5127","2.5127","2.4915","","-0.66%"
"09/07/2020","2.5146","2.5262","2.5303","2.5129","","-0.40%"
"09/04/2020","2.5248","2.5238","2.5357","2.5199","","0.00%"
"09/03/2020","2.5248","2.5283","2.5324","2.5181","","-0.11%"
"09/02/2020","2.5276","2.5464","2.5464","2.5273","","-0.68%"
"09/01/2020","2.5450","2.5398","2.5559","2.5394","","0.35%"
"08/31/2020","2.5362","2.5494","2.5529","2.5212","","-0.46%"
"08/28/2020","2.5480","2.5168","2.5494","2.5161","","1.31%"
"08/27/2020","2.5151","2.5085","2.5250","2.5043","","0.26%"
"08/26/2020","2.5085","2.5140","2.5140","2.4987","","-0.08%"
"08/25/2020","2.5106","2.4966","2.5150","2.4904","","0.71%"
"08/24/2020","2.4929","2.4639","2.4980","2.4626","","1.23%"
"08/21/2020","2.4625","2.4576","2.4659","2.4518","","0.20%"
"08/20/2020","2.4575","2.4850","2.4945","2.4538","","-1.16%"
"08/19/2020","2.4863","2.4727","2.4906","2.4660","","0.56%"
"08/18/2020","2.4725","2.4585","2.4747","2.4541","","0.66%"
"08/17/2020","2.4563","2.4518","2.4594","2.4451","","0.30%"
"08/14/2020","2.4489","2.4451","2.4544","2.4406","","0.23%"
"08/13/2020","2.4434","2.4430","2.4457","2.4362","","-0.07%"
"08/12/2020","2.4452","2.4667","2.4667","2.4421","","-0.80%"
"08/11/2020","2.4648","2.4668","2.4697","2.4611","","-0.07%"
"08/10/2020","2.4666","2.4692","2.4699","2.4635","","-0.06%"
"08/07/2020","2.4681","2.4733","2.4738","2.4663","","-0.28%"
"08/06/2020","2.4750","2.4775","2.4803","2.4714","","-0.17%"
"08/05/2020","2.4793","2.4743","2.4811","2.4723","","0.32%"
"08/04/2020","2.4713","2.4695","2.4751","2.4667","","0.15%"
"08/03/2020","2.4677","2.4773","2.4792","2.4643","","-0.36%"
"07/31/2020","2.4766","2.4794","2.4850","2.4766","","-0.08%"
"07/30/2020","2.4787","2.4790","2.4836","2.4764","","0.07%"
"07/29/2020","2.4769","2.4816","2.4875","2.4780","","-0.11%"
"07/28/2020","2.4796","2.4838","2.4871","2.4792","","-0.11%"
"07/27/2020","2.4823","2.4853","2.4882","2.4795","","-0.08%"
"07/24/2020","2.4843","2.4828","2.4874","2.4774","","0.07%"
"07/23/2020","2.4826","2.4896","2.4901","2.4787","","-0.27%"
"07/22/2020","2.4893","2.4925","2.4936","2.4813","","-0.09%"
"07/21/2020","2.4916","2.4864","2.4934","2.4808","","0.28%"
"07/20/2020","2.4846","2.4804","2.4862","2.4756","","0.23%"
"07/17/2020","2.4789","2.4708","2.4804","2.4678","","0.37%"
"07/16/2020","2.4697","2.4742","2.4745","2.4671","","-0.13%"
"07/15/2020","2.4730","2.4650","2.4764","2.4643","","0.41%"
"07/14/2020","2.4630","2.4710","2.4713","2.4598","","-0.29%"
"07/13/2020","2.4702","2.4716","2.4764","2.4701","","0.00%"
"07/10/2020","2.4701","2.4722","2.4743","2.4674","","-0.04%"
"07/09/2020","2.4711","2.4799","2.4804","2.4725","","-0.29%"
"07/08/2020","2.4783","2.4845","2.4848","2.4739","","-0.23%"
"07/07/2020","2.4841","2.4896","2.4908","2.4781","","-0.18%"
"07/06/2020","2.4886","2.4901","2.4959","2.4850","","-0.03%"
"07/03/2020","2.4893","2.4890","2.4943","2.4780","","0.03%"
"07/02/2020","2.4886","2.4677","2.4937","2.4574","","0.93%"
"07/01/2020","2.4656","2.4657","2.4675","2.4622","","0.07%"
"06/30/2020","2.4639","2.4656","2.4685","2.4619","","-0.01%"
"06/29/2020","2.4642","2.4623","2.4678","2.4607","","0.14%"
"06/26/2020","2.4607","2.4662","2.4684","2.4601","","-0.19%"
"06/25/2020","2.4653","2.4651","2.4690","2.4609","","0.01%"
"06/24/2020","2.4650","2.4724","2.4724","2.4625","","-0.18%"
"06/23/2020","2.4694","2.4629","2.4731","2.4586","","0.37%"
"06/22/2020","2.4604","2.4476","2.4646","2.4463","","0.59%"
"06/19/2020","2.4459","2.4446","2.4529","2.4439","","0.18%"
"06/18/2020","2.4414","2.4464","2.4544","2.4427","","-0.07%"
"06/17/2020","2.4430","2.4410","2.4553","2.4377","","0.16%"
"06/16/2020","2.4390","2.4520","2.4555","2.4392","","-0.29%"
"06/15/2020","2.4460","2.4365","2.4491","2.4361","","0.47%"
"06/12/2020","2.4346","2.4376","2.4460","2.4299","","-0.07%"
"06/11/2020","2.4364","2.4485","2.4517","2.4378","","-0.47%"
"06/10/2020","2.4479","2.4506","2.4552","2.4479","","-0.07%"
"06/09/2020","2.4497","2.4442","2.4549","2.4439","","-0.16%"
"06/08/2020","2.4536","2.4543","2.4551","2.4444","","0.00%"
"06/05/2020","2.4536","2.4583","2.4620","2.4490","","-0.11%"
"06/04/2020","2.4563","2.4657","2.4662","2.4512","","-0.37%"
"06/03/2020","2.4655","2.4764","2.4785","2.4592","","-0.33%"
"06/02/2020","2.4737","2.4631","2.4789","2.4557","","0.43%"
"06/01/2020","2.4632","2.4678","2.4750","2.4556","","0.04%"
"05/29/2020","2.4623","2.4617","2.4684","2.4576","","0.01%"
"05/28/2020","2.4620","2.4576","2.4639","2.4530","","0.41%"
"05/27/2020","2.4519","2.4637","2.4653","2.4523","","-0.49%"
"05/26/2020","2.4640","2.4485","2.4683","2.4481","","0.81%"
"05/25/2020","2.4443","2.4450","2.4481","2.4399","","0.09%"
"05/22/2020","2.4421","2.4658","2.4668","2.4334","","-0.97%"
"05/21/2020","2.4660","2.4773","2.4776","2.4636","","-0.36%"
"05/20/2020","2.4749","2.4769","2.4820","2.4670","","-0.09%"
"05/19/2020","2.4772","2.4825","2.4840","2.4738","","0.08%"
"05/18/2020","2.4752","2.4779","2.4818","2.4667","","-0.04%"
"05/15/2020","2.4762","2.4864","2.4927","2.4743","","-0.28%"
"05/14/2020","2.4831","2.4913","2.4966","2.4802","","-0.45%"
"05/13/2020","2.4944","2.5008","2.5084","2.4883","","-0.37%"
"05/12/2020","2.5037","2.4787","2.5083","2.4681","","1.10%"
"05/11/2020","2.4764","2.4690","2.4941","2.4682","","0.60%"
"05/08/2020","2.4616","2.4673","2.4780","2.4655","","0.32%"
"05/07/2020","2.4537","2.4507","2.4613","2.4492","","0.43%"
"05/06/2020","2.4432","2.4932","2.5002","2.4505","","-1.84%"
"05/05/2020","2.4891","2.5052","2.5099","2.4877","","-0.37%"
"05/04/2020","2.4983","2.5148","2.5264","2.4996","","-0.39%"
"05/01/2020","2.5082","2.5292","2.5301","2.5131","","-0.88%"
"04/30/2020","2.5305","2.5463","2.5591","2.5326","","-0.29%"
"04/29/2020","2.5378","2.5240","2.5466","2.5227","","0.81%"
"04/28/2020","2.5174","2.5287","2.5325","2.5136","","-0.05%"
"04/27/2020","2.5187","2.5305","2.5374","2.5180","","0.07%"
"04/24/2020","2.5170","2.5385","2.5394","2.5104","","-0.76%"
"04/23/2020","2.5362","2.5306","2.5454","2.5241","","0.42%"
"04/22/2020","2.5255","2.5022","2.5324","2.4997","","1.25%"
"04/21/2020","2.4942","2.5134","2.5181","2.4922","","-0.52%"
"04/20/2020","2.5072","2.5082","2.5229","2.5062","","0.24%"
"04/17/2020","2.5013","2.4993","2.5183","2.4987","","0.34%"
"04/16/2020","2.4928","2.4992","2.5131","2.4800","","-0.07%"
"04/15/2020","2.4945","2.5120","2.5243","2.4983","","-0.45%"
"04/14/2020","2.5059","2.5027","2.5127","2.5007","","0.30%"
"04/13/2020","2.4983","2.5171","2.5171","2.4982","","-0.48%"
"04/10/2020","2.5103","2.5166","2.5183","2.5154","","0.55%"
"04/09/2020","2.4966","2.5479","2.5479","2.4860","","-1.74%"
"04/08/2020","2.5408","2.5554","2.5707","2.5324","","-0.38%"
"04/07/2020","2.5505","2.5440","2.5589","2.5430","","0.42%"
"04/06/2020","2.5398","2.4987","2.5445","2.4987","","1.92%"
"04/03/2020","2.4920","2.4945","2.5132","2.4894","","0.74%"
"04/02/2020","2.4737","2.4688","2.4821","2.4688","","0.01%"
"04/01/2020","2.4735","2.5127","2.5159","2.4797","","-1.38%"
"03/31/2020","2.5082","2.4922","2.5140","2.4909","","0.63%"
"03/30/2020","2.4924","2.5052","2.5068","2.4868","","0.06%"
"03/27/2020","2.4909","2.5065","2.5444","2.4923","","-0.24%"
"03/26/2020","2.4969","2.4649","2.4977","2.4623","","2.00%"
"03/25/2020","2.4480","2.4491","2.4491","2.4491","","0.00%"
"03/24/2020","2.4480","2.4583","2.4629","2.4488","","-0.05%"
"03/23/2020","2.4492","2.4818","2.4818","2.4504","","-1.24%"
"03/20/2020","2.4800","2.4911","2.5040","2.4808","","-0.39%"
"03/19/2020","2.4896","2.4801","2.4983","2.4745","","-0.02%"
"03/18/2020","2.4901","2.4982","2.5095","2.4892","","-0.20%"
"03/17/2020","2.4951","2.4904","2.5055","2.4857","","0.22%"
"03/16/2020","2.4896","2.4924","2.4933","2.4825","","-0.22%"
"03/13/2020","2.4952","2.4551","2.5024","2.4534","","1.75%"
"03/12/2020","2.4524","2.4626","2.4706","2.4457","","-0.99%"
"03/11/2020","2.4768","2.4732","2.4829","2.4636","","0.69%"
"03/10/2020","2.4598","2.4502","2.4626","2.4502","","0.37%"
"03/09/2020","2.4508","2.4593","2.4633","2.4500","","-0.26%"
"03/06/2020","2.4572","2.4616","2.4738","2.4553","","-0.64%"
"03/05/2020","2.4731","2.4753","2.4903","2.4720","","-0.03%"
"03/04/2020","2.4738","2.4920","2.4987","2.4723","","-0.68%"
"03/03/2020","2.4908","2.5131","2.5150","2.4816","","-0.30%"
"03/02/2020","2.4984","2.5087","2.5291","2.4968","","-0.34%"
"02/28/2020","2.5068","2.5336","2.5336","2.5071","","-1.16%"
"02/27/2020","2.5363","2.5350","2.5414","2.5346","","-0.02%"
"02/26/2020","2.5369","2.5292","2.5403","2.5278","","0.34%"
"02/25/2020","2.5282","2.5285","2.5376","2.5261","","0.14%"
"02/24/2020","2.5247","2.5252","2.5340","2.5241","","-0.03%"
"02/21/2020","2.5254","2.5345","2.5345","2.5219","","-0.28%"
"02/20/2020","2.5324","2.5371","2.5424","2.5325","","-0.30%"
"02/19/2020","2.5401","2.5375","2.5467","2.5368","","0.21%"
"02/18/2020","2.5349","2.5425","2.5450","2.5361","","-0.33%"
"02/17/2020","2.5434","2.5403","2.5489","2.5378","","0.32%"
"02/14/2020","2.5353","2.5454","2.5460","2.5339","","-0.29%"
"02/13/2020","2.5428","2.5429","2.5472","2.5373","","0.00%"
"02/12/2020","2.5427","2.5489","2.5494","2.5417","","-0.07%"
"02/11/2020","2.5445","2.5470","2.5497","2.5434","","0.04%"
"02/10/2020","2.5435","2.5415","2.5457","2.5384","","0.32%"
"02/07/2020","2.5353","2.5459","2.5472","2.5366","","-0.40%"
"02/06/2020","2.5454","2.5477","2.5514","2.5430","","-0.04%"
"02/05/2020","2.5463","2.5520","2.5520","2.5438","","-0.17%"
"02/04/2020","2.5506","2.5479","2.5529","2.5453","","0.29%"
"02/03/2020","2.5432","2.5369","2.5464","2.5320","","0.37%"
"01/31/2020","2.5339","2.5359","2.5453","2.5349","","-0.04%"
"01/30/2020","2.5349","2.5415","2.5429","2.5331","","-0.34%"
"01/29/2020","2.5435","2.5477","2.5519","2.5415","","-0.18%"
"01/28/2020","2.5481","2.5410","2.5492","2.5399","","0.38%"
"01/27/2020","2.5385","2.5404","2.5443","2.5382","","-0.22%"
"01/24/2020","2.5442","2.5447","2.5487","2.5424","","0.13%"
"01/23/2020","2.5410","2.5490","2.5503","2.5403","","-0.39%"
"01/22/2020","2.5510","2.5490","2.5538","2.5463","","0.13%"
"01/21/2020","2.5478","2.5471","2.5503","2.5447","","-0.13%"
"01/20/2020","2.5510","2.5499","2.5536","2.5473","","0.10%"
"01/17/2020","2.5485","2.5537","2.5566","2.5487","","-0.11%"
"01/16/2020","2.5513","2.5640","2.5655","2.5529","","-0.50%"
"01/15/2020","2.5640","2.5558","2.5673","2.5550","","0.18%"
"01/14/2020","2.5593","2.5668","2.5673","2.5577","","-0.25%"
"01/13/2020","2.5658","2.5615","2.5675","2.5547","","0.44%"
"01/10/2020","2.5546","2.5451","2.5598","2.5447","","0.35%"
"01/09/2020","2.5456","2.5390","2.5492","2.5329","","0.30%"
"01/08/2020","2.5380","2.5191","2.5411","2.5145","","0.67%"
"01/07/2020","2.5212","2.5266","2.5308","2.5204","","0.00%"
"01/06/2020","2.5212","2.5171","2.5240","2.5140","","-0.13%"
"01/03/2020","2.5244","2.5417","2.5417","2.5227","","-0.64%"
"01/02/2020","2.5406","2.5431","2.5457","2.5387","","-0.07%"
"01/01/2020","2.5424","2.5415","2.5471","2.5343","","0.07%"
"12/31/2019","2.5406","2.5486","2.5517","2.5408","","-0.21%"
"12/30/2019","2.5459","2.5435","2.5492","2.5418","","0.33%"
"12/27/2019","2.5374","2.5433","2.5483","2.5376","","-0.20%"
"12/26/2019","2.5424","2.5452","2.5475","2.5419","","-0.10%"
"12/25/2019","2.5449","2.5449","2.5449","2.5449","","0.07%"
"12/24/2019","2.5431","2.5459","2.5501","2.5433","","-0.06%"
"12/23/2019","2.5446","2.5464","2.5498","2.5427","","-0.09%"
"12/20/2019","2.5468","2.5511","2.5578","2.5424","","-0.05%"
"12/19/2019","2.5481","2.5517","2.5580","2.5459","","-0.09%"
"12/18/2019","2.5503","2.5508","2.5547","2.5463","","0.04%"
"12/17/2019","2.5493","2.5537","2.5564","2.5488","","-0.17%"
"12/16/2019","2.5536","2.5595","2.5602","2.5503","","-0.11%"
"12/13/2019","2.5565","2.5617","2.5652","2.5547","","-0.20%"
"12/12/2019","2.5616","2.5626","2.5656","2.5503","","0.06%"
"12/11/2019","2.5601","2.5571","2.5615","2.5529","","0.14%"
"12/10/2019","2.5565","2.5538","2.5587","2.5512","","0.20%"
"12/09/2019","2.5514","2.5415","2.5533","2.5415","","0.45%"
"12/06/2019","2.5400","2.5470","2.5489","2.5357","","-0.20%"
"12/05/2019","2.5450","2.5350","2.5494","2.5301","","0.45%"
"12/04/2019","2.5337","2.5299","2.5361","2.5231","","0.16%"
"12/03/2019","2.5296","2.5309","2.5386","2.5285","","0.00%"
"12/02/2019","2.5297","2.5217","2.5324","2.5132","","0.37%"
"11/29/2019","2.5205","2.5239","2.5262","2.5155","","-0.20%"
"11/28/2019","2.5255","2.5398","2.5400","2.5196","","-0.45%"
"11/27/2019","2.5368","2.5432","2.5445","2.5284","","-0.08%"
"11/26/2019","2.5388","2.5246","2.5431","2.5236","","0.65%"
"11/25/2019","2.5225","2.5120","2.5255","2.5111","","0.62%"
"11/22/2019","2.5070","2.5040","2.5137","2.5015","","0.17%"
"11/21/2019","2.5028","2.4971","2.5059","2.4939","","0.21%"
"11/20/2019","2.4976","2.4971","2.5015","2.4915","","0.10%"
"11/19/2019","2.4951","2.4967","2.5048","2.4897","","0.04%"
"11/18/2019","2.4941","2.5073","2.5176","2.4957","","-0.76%"
"11/15/2019","2.5133","2.5127","2.5169","2.5073","","0.34%"
"11/14/2019","2.5049","2.5015","2.5103","2.4950","","0.31%"
"11/13/2019","2.4972","2.5166","2.5190","2.4990","","-0.66%"
"11/12/2019","2.5139","2.5227","2.5243","2.5153","","-0.31%"
"11/11/2019","2.5217","2.5301","2.5328","2.5216","","-0.29%"
"11/08/2019","2.5291","2.5366","2.5406","2.5295","","-0.56%"
"11/07/2019","2.5433","2.5432","2.5534","2.5401","","0.07%"
"11/06/2019","2.5415","2.5480","2.5501","2.5405","","-0.17%"
"11/05/2019","2.5459","2.5501","2.5517","2.5413","","-0.13%"
"11/04/2019","2.5491","2.5682","2.5682","2.5496","","-0.40%"
"11/01/2019","2.5593","2.5494","2.5608","2.5494","","0.34%"
"10/31/2019","2.5506","2.5595","2.5680","2.5491","","-0.29%"
"10/30/2019","2.5580","2.5614","2.5637","2.5561","","-0.05%"
"10/29/2019","2.5592","2.5652","2.5684","2.5603","","-0.16%"
"10/28/2019","2.5633","2.5621","2.5676","2.5601","","0.20%"
"10/25/2019","2.5582","2.5506","2.5617","2.5498","","0.25%"
"10/24/2019","2.5518","2.5650","2.5650","2.5484","","-0.45%"
"10/23/2019","2.5633","2.5639","2.5649","2.5548","","-0.02%"
"10/22/2019","2.5639","2.5635","2.5659","2.5563","","0.09%"
"10/21/2019","2.5617","2.5601","2.5687","2.5575","","0.13%"
"10/18/2019","2.5584","2.5563","2.5621","2.5508","","0.06%"
"10/17/2019","2.5569","2.5503","2.5626","2.5460","","0.33%"
"10/16/2019","2.5485","2.5402","2.5508","2.5352","","0.33%"
"10/15/2019","2.5402","2.5401","2.5536","2.5373","","0.04%"
"10/14/2019","2.5391","2.5498","2.5550","2.5381","","-0.30%"
"10/11/2019","2.5467","2.5506","2.5510","2.5409","","0.17%"
"10/10/2019","2.5423","2.5446","2.5459","2.5392","","0.21%"
"10/09/2019","2.5369","2.5330","2.5445","2.5318","","0.23%"
"10/08/2019","2.5312","2.5495","2.5495","2.5333","","-0.59%"
"10/07/2019","2.5463","2.5565","2.5580","2.5436","","-0.55%"
"10/04/2019","2.5604","2.5629","2.5648","2.5540","","0.33%"
"10/03/2019","2.5521","2.5529","2.5630","2.5433","","-0.05%"
"10/02/2019","2.5534","2.5650","2.5657","2.5515","","-0.33%"
"10/01/2019","2.5619","2.5775","2.5793","2.5612","","-0.55%"
"09/30/2019","2.5761","2.5798","2.5854","2.5598","","-0.07%"
"09/27/2019","2.5778","2.5619","2.5852","2.5610","","0.73%"
"09/26/2019","2.5591","2.5575","2.5673","2.5575","","0.11%"
"09/25/2019","2.5562","2.5523","2.5594","2.5466","","0.22%"
"09/24/2019","2.5505","2.5635","2.5689","2.5495","","-0.44%"
"09/23/2019","2.5617","2.5509","2.5643","2.5503","","0.56%"
"09/20/2019","2.5475","2.5412","2.5617","2.5340","","0.55%"
"09/19/2019","2.5336","2.5334","2.5487","2.5322","","-0.20%"
"09/18/2019","2.5386","2.5266","2.5419","2.5252","","0.54%"
"09/17/2019","2.5249","2.5127","2.5313","2.5090","","0.24%"
"09/16/2019","2.5189","2.5161","2.5288","2.5161","","-0.78%"
"09/13/2019","2.5387","2.5410","2.5459","2.5346","","-0.01%"
"09/12/2019","2.5389","2.5199","2.5431","2.5196","","0.86%"
"09/11/2019","2.5173","2.5103","2.5219","2.5099","","0.36%"
"09/10/2019","2.5083","2.5158","2.5170","2.5057","","-0.16%"
"09/09/2019","2.5123","2.5229","2.5271","2.5150","","-0.42%"
"09/06/2019","2.5230","2.5131","2.5264","2.5107","","0.49%"
"09/05/2019","2.5108","2.5089","2.5178","2.5080","","0.19%"
"09/04/2019","2.5060","2.4987","2.5103","2.4908","","0.38%"
"09/03/2019","2.4965","2.4994","2.5020","2.4896","","0.01%"
"09/02/2019","2.4963","2.5104","2.5104","2.4931","","-0.46%"
"08/30/2019","2.5079","2.5138","2.5218","2.5047","","-0.24%"
"08/29/2019","2.5139","2.5074","2.5214","2.5036","","0.26%"
"08/28/2019","2.5075","2.5124","2.5193","2.5068","","-0.12%"
"08/27/2019","2.5104","2.4938","2.5185","2.4938","","0.74%"
"08/26/2019","2.4920","2.5031","2.5050","2.4905","","-0.86%"
"08/23/2019","2.5135","2.4950","2.5180","2.4922","","0.81%"
"08/22/2019","2.4934","2.4983","2.5048","2.4931","","-0.33%"
"08/21/2019","2.5017","2.4869","2.5079","2.4857","","0.63%"
"08/20/2019","2.4860","2.4807","2.4874","2.4755","","0.20%"
"08/19/2019","2.4810","2.4876","2.4956","2.4800","","-0.31%"
"08/16/2019","2.4888","2.4827","2.4926","2.4778","","0.94%"
"08/15/2019","2.4656","2.4830","2.4880","2.4673","","-0.62%"
"08/14/2019","2.4811","2.4917","2.4970","2.4787","","0.21%"
"08/13/2019","2.4758","2.4861","2.4915","2.4743","","-0.13%"
"08/12/2019","2.4790","2.4908","2.4913","2.4778","","-0.50%"
"08/09/2019","2.4914","2.5112","2.5144","2.4935","","-0.75%"
"08/08/2019","2.5103","2.4928","2.5120","2.4910","","0.75%"
"08/07/2019","2.4916","2.5003","2.5152","2.4919","","-0.18%"
"08/06/2019","2.4961","2.4984","2.5133","2.4975","","0.01%"
"08/05/2019","2.4958","2.5196","2.5196","2.4979","","-1.48%"
"08/02/2019","2.5334","2.5493","2.5504","2.5329","","-0.86%"
"08/01/2019","2.5554","2.5466","2.5579","2.5466","","-0.15%"
"07/31/2019","2.5592","2.5598","2.5652","2.5552","","0.07%"
"07/30/2019","2.5574","2.5626","2.5687","2.5580","","-0.14%"
"07/29/2019","2.5611","2.5570","2.5643","2.5538","","0.19%"
"07/26/2019","2.5562","2.5477","2.5605","2.5475","","0.24%"
"07/25/2019","2.5502","2.5540","2.5579","2.5503","","-0.09%"
"07/24/2019","2.5525","2.5505","2.5563","2.5471","","0.14%"
"07/23/2019","2.5489","2.5511","2.5561","2.5469","","-0.02%"
"07/22/2019","2.5493","2.5496","2.5531","2.5440","","-0.10%"
"07/19/2019","2.5519","2.5536","2.5583","2.5478","","0.04%"
"07/18/2019","2.5508","2.5538","2.5572","2.5467","","0.03%"
"07/17/2019","2.5500","2.5582","2.5605","2.5490","","-0.29%"
"07/16/2019","2.5575","2.5638","2.5647","2.5555","","-0.16%"
"07/15/2019","2.5616","2.5608","2.5654","2.5582","","0.14%"
"07/12/2019","2.5580","2.5624","2.5647","2.5549","","-0.16%"
"07/11/2019","2.5621","2.5643","2.5708","2.5610","","0.03%"
"07/10/2019","2.5614","2.5626","2.5714","2.5559","","0.04%"
"07/09/2019","2.5605","2.5655","2.5668","2.5564","","-0.28%"
"07/08/2019","2.5678","2.5687","2.5717","2.5598","","-0.15%"
